County Code,County Name,District Name,District Code,School Code,School Name,City,School Level,Student Fall Enrollment,Total Days Possible,Total Days Attended,Total Student Days Excused Absence,Total Student Days Unexcused Absent,Attendance Rate,Truancy Rate
45,OTERO,EAST OTERO R-1,2520,4843,LA JUNTA PRIMARY SCHOOL,LA JUNTA,Elementary,372,57618,53114.00,4170.00,334.00,0.92,0.01
45,OTERO,EAST OTERO R-1,2520,5015,LA JUNTA JR/SR HIGH SCHOOL,LA JUNTA,Senior,568,93108,85097.00,6615.00,1396.00,0.91,0.02
45,OTERO,ROCKY FORD R-2,2530,5114,JEFFERSON INTERMEDIATE SCHOOL,ROCKY FORD,Elementary,271,44589,41870.50,1901.00,817.50,0.94,0.02
45,OTERO,ROCKY FORD R-2,2530,7442,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,ROCKY FORD,Senior,317,49666,45295.00,2823.50,1547.50,0.91,0.03
45,OTERO,ROCKY FORD R-2,2530,9264,WASHINGTON PRIMARY SCHOOL,ROCKY FORD,Elementary,268,43105,40662.50,1898.50,544.00,0.94,0.01
45,OTERO,MANZANOLA 3J,2535,5498,MANZANOLA ELEMENTARY SCHOOL,MANZANOLA,Elementary,91,12062,11429.50,511.00,121.50,0.95,0.01
45,OTERO,MANZANOLA 3J,2535,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,MANZANOLA,Senior,82,11720,10798.50,648.50,273.00,0.92,0.02
45,OTERO,FOWLER R-4J,2540,56,FOWLER ELEMENTARY SCHOOL,FOWLER,Elementary,235,38610,36745.50,1858.50,6.00,0.95,0.00
45,OTERO,FOWLER R-4J,2540,3130,FOWLER JUNIOR HIGH SCHOOL,FOWLER,Middle/Jr. High,67,10317,9180.10,482.60,654.10,0.89,0.06
45,OTERO,FOWLER R-4J,2540,3134,FOWLER HIGH SCHOOL,FOWLER,Senior,119,18008,16601.60,350.40,1056.10,0.92,0.06
45,OTERO,CHERAW 31,2560,1538,CHERAW ELEMENTARY SCHOOL,CHERAW,Elementary,108,16741,16454.00,133.00,154.00,0.98,0.01
45,OTERO,CHERAW 31,2560,1546,CHERAW HIGH SCHOOL,CHERAW,Senior,50,7083,6631.00,207.00,245.00,0.94,0.03
45,OTERO,CHERAW 31,2560,1548,CHERAW MIDDLE SCHOOL,CHERAW,Middle/Jr. High,61,9691,9264.00,266.00,161.00,0.96,0.02
45,OTERO,SWINK 33,2570,8452,SWINK ELEMENTARY SCHOOL,SWINK,Elementary,199,31858,30639.50,1205.00,13.50,0.96,0.00
45,OTERO,SWINK 33,2570,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,SWINK,Senior,175,28417,27157.00,1252.50,7.50,0.96,0.00
46,OURAY,OURAY R-1,2580,6596,OURAY ELEMENTARY SCHOOL,OURAY,Elementary,114,17883,16999.00,566.00,318.00,0.95,0.02
46,OURAY,OURAY R-1,2580,6598,OURAY MIDDLE SCHOOL,OURAY,Middle/Jr. High,32,5659,5366.00,208.00,85.00,0.95,0.02
46,OURAY,OURAY R-1,2580,6600,OURAY SENIOR HIGH SCHOOL,OURAY,Senior,70,12094,10789.00,748.00,557.00,0.89,0.05
46,OURAY,RIDGWAY R-2,2590,7342,RIDGWAY ELEMENTARY SCHOOL,RIDGWAY,Elementary,167,22054,20556.00,1376.00,121.50,0.93,0.01
46,OURAY,RIDGWAY R-2,2590,7344,RIDGWAY MIDDLE SCHOOL,RIDGWAY,Middle/Jr. High,76,12318,11991.50,223.50,103.00,0.97,0.01
46,OURAY,RIDGWAY R-2,2590,7346,RIDGWAY HIGH SCHOOL,RIDGWAY,Senior,107,17681,16676.50,745.00,259.50,0.94,0.01
47,PARK,PLATTE CANYON 1,2600,7042,DEER CREEK ELEMENTARY SCHOOL,BAILEY,Elementary,587,82230,76883.20,5065.30,281.50,0.94,0.00
47,PARK,PLATTE CANYON 1,2600,7046,PLATTE CANYON HIGH SCHOOL,BAILEY,Senior,376,63660,59420.90,3774.40,464.70,0.93,0.01
47,PARK,PLATTE CANYON 1,2600,7048,FITZSIMMONS MIDDLE SCHOOL,BAILEY,Middle/Jr. High,246,41461,38836.10,2500.00,124.90,0.94,0.00
47,PARK,PARK COUNTY RE-2,2610,3681,GUFFEY CHARTER SCHOOL,GUFFEY,Elementary,32,4212,3881.00,331.00,0.00,0.92,0.00
47,PARK,PARK COUNTY RE-2,2610,4908,LAKE GEORGE CHARTER SCHOOL,LAKE GEORGE,Elementary,77,8676,7722.50,896.00,57.00,0.89,0.01
47,PARK,PARK COUNTY RE-2,2610,7891,SILVERHEELS MIDDLE SCHOOL,FAIRPLAY,Middle/Jr. High,87,12444,11726.50,605.50,112.00,0.94,0.01
47,PARK,PARK COUNTY RE-2,2610,8114,EDITH TETER ELEMENTARY SCHOOL,FAIRPLAY,Elementary,272,38573,36327.50,1685.00,560.50,0.94,0.01
47,PARK,PARK COUNTY RE-2,2610,8118,SOUTH PARK HIGH SCHOOL,FAIRPLAY,Senior,133,18808,17430.50,1047.00,330.00,0.93,0.02
48,PHILLIPS,HOLYOKE RE-1J,2620,4076,HOLYOKE ELEMENTARY SCHOOL,HOLYOKE,Elementary,315,49816,49328.00,377.00,111.00,0.99,0.00
48,PHILLIPS,HOLYOKE RE-1J,2620,4079,HOLYOKE JUNIOR HIGH SCHOOL,HOLYOKE,Middle/Jr. High,80,11946,11329.00,602.00,15.00,0.95,0.00
48,PHILLIPS,HOLYOKE RE-1J,2620,4080,HOLYOKE SENIOR HIGH SCHOOL,HOLYOKE,Senior,179,29986,27963.00,1847.00,176.00,0.93,0.01
48,PHILLIPS,HAXTUN RE-2J,2630,3846,HAXTUN ELEMENTARY SCHOOL,HAXTUN,Elementary,229,41125,39804.30,1320.70,0.00,0.97,0.00
48,PHILLIPS,HAXTUN RE-2J,2630,3850,HAXTUN HIGH SCHOOL,HAXTUN,Senior,94,16258,15619.30,638.70,0.00,0.96,0.00
49,PITKIN,ASPEN 1,2640,42,ASPEN COMMUNITY CHARTER SCHOOL,WOODY CREEK,Elementary,126,20787,19653.00,1134.00,0.00,0.95,0.00
49,PITKIN,ASPEN 1,2640,428,ASPEN ELEMENTARY SCHOOL,ASPEN,Elementary,541,92562,89377.00,3076.00,109.00,0.97,0.00
49,PITKIN,ASPEN 1,2640,430,ASPEN MIDDLE SCHOOL,ASPEN,Middle/Jr. High,468,79626,75159.50,4359.00,107.50,0.94,0.00
49,PITKIN,ASPEN 1,2640,432,ASPEN HIGH SCHOOL,ASPEN,Senior,546,93404,86967.50,6036.10,400.40,0.93,0.00
49,PITKIN,ASPEN 1,2640,447,ASPEN PRE-SCHOOL,ASPEN,Elementary,46,6501,6016.00,485.00,0.00,0.93,0.00
50,PROWERS,GRANADA RE-1,2650,3542,GRANADA ELEMENTARY SCHOOL,GRANADA,Elementary,142,19142,18327.00,799.00,16.00,0.96,0.00
50,PROWERS,GRANADA RE-1,2650,3546,GRANADA UNDIVIDED HIGH SCHOOL,GRANADA,Senior,102,15892,15042.00,827.00,23.00,0.95,0.00
50,PROWERS,LAMAR RE-2,2660,200,ALTA VISTA CHARTER SCHOOL,LAMAR,Elementary,126,20436,19576.00,860.00,0.00,0.96,0.00
50,PROWERS,LAMAR RE-2,2660,4956,LAMAR MIDDLE SCHOOL,LAMAR,Middle/Jr. High,215,38184,36119.50,1507.50,557.00,0.95,0.01
50,PROWERS,LAMAR RE-2,2660,4960,LAMAR HIGH SCHOOL,LAMAR,Senior,442,75073,68852.50,4200.00,2020.50,0.92,0.03
50,PROWERS,LAMAR RE-2,2660,5190,LINCOLN ELEMENTARY SCHOOL,LAMAR,Elementary,205,35497,33642.00,1510.50,344.50,0.95,0.01
50,PROWERS,LAMAR RE-2,2660,5777,MELVIN HENDRICKSON DEVELOPMENT CENTER,LAMAR,Elementary,123,21039,20361.50,675.50,2.00,0.97,0.00
50,PROWERS,LAMAR RE-2,2660,6794,PARKVIEW ELEMENTARY SCHOOL,LAMAR,Elementary,218,38150,36083.00,2019.00,48.00,0.95,0.00
50,PROWERS,LAMAR RE-2,2660,9268,WASHINGTON ELEMENTARY SCHOOL,LAMAR,Elementary,337,59464,55537.00,2641.00,1286.00,0.93,0.02
50,PROWERS,HOLLY RE-3,2670,4058,HOLLY HIGH SCHOOL,HOLLY,Senior,81,11640,10808.60,796.30,34.60,0.93,0.00
50,PROWERS,HOLLY RE-3,2670,4069,HOLLY JUNIOR HIGH SCHOOL,HOLLY,Middle/Jr. High,39,5647,5453.70,187.80,5.50,0.97,0.00
50,PROWERS,HOLLY RE-3,2670,7794,SHANNER ELEMENTARY SCHOOL,HOLLY,Elementary,172,21187,20157.50,848.00,181.50,0.95,0.01
50,PROWERS,WILEY RE-13 JT,2680,9604,WILEY ELEMENTARY SCHOOL,WILEY,Elementary,120,14892,14448.50,443.50,0.00,0.97,0.00
50,PROWERS,WILEY RE-13 JT,2680,9608,WILEY JUNIOR-SENIOR HIGH SCHOOL,WILEY,Senior,117,16936,16269.50,666.50,0.00,0.96,0.00
51,PUEBLO,PUEBLO CITY 60,2690,738,BELMONT ELEMENTARY SCHOOL,PUEBLO,Elementary,506,83736,79385.30,3338.70,1012.00,0.95,0.01
51,PUEBLO,PUEBLO CITY 60,2690,756,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,PUEBLO,Elementary,435,74646,70395.10,2464.60,1786.30,0.94,0.02
51,PUEBLO,PUEBLO CITY 60,2690,822,BESSEMER ELEMENTARY SCHOOL,PUEBLO,Elementary,431,74081,68715.00,3314.80,2051.20,0.93,0.03
51,PUEBLO,PUEBLO CITY 60,2690,860,BEULAH HEIGHTS ELEMENTARY SCHOOL,PUEBLO,Elementary,320,50724,47292.30,1815.10,1616.60,0.93,0.03
51,PUEBLO,PUEBLO CITY 60,2690,954,BRADFORD ELEMENTARY SCHOOL,PUEBLO,Elementary,344,55425,50952.80,2646.20,1826.00,0.92,0.03
51,PUEBLO,PUEBLO CITY 60,2690,1304,CARLILE ELEMENTARY SCHOOL,PUEBLO,Elementary,324,52576,49711.10,1812.50,1052.40,0.95,0.02
51,PUEBLO,PUEBLO CITY 60,2690,1402,CENTENNIAL HIGH SCHOOL,PUEBLO,Senior,1025,170532,148564.50,12070.80,9896.70,0.87,0.06
51,PUEBLO,PUEBLO CITY 60,2690,1454,CENTRAL HIGH SCHOOL,PUEBLO,Senior,1007,166214,140571.90,11573.30,14068.80,0.85,0.08
51,PUEBLO,PUEBLO CITY 60,2690,1488,CESAR CHAVEZ ACADEMY,PUEBLO,Elementary,869,147749,142409.80,3971.80,1367.50,0.96,0.01
51,PUEBLO,PUEBLO CITY 60,2690,1504,GOODNIGHT ELEMENTARY SCHOOL,PUEBLO,Elementary,656,110134,104555.60,3979.70,1598.70,0.95,0.01
51,PUEBLO,PUEBLO CITY 60,2690,1828,COLUMBIAN ELEMENTARY SCHOOL,PUEBLO,Elementary,364,59806,55099.90,3245.40,1460.70,0.92,0.02
51,PUEBLO,PUEBLO CITY 60,2690,1872,COMMUNITY TRANSITION HOUSE,PUEBLO,Senior,87,18749,18382.00,143.00,224.00,0.98,0.01
51,PUEBLO,PUEBLO CITY 60,2690,2096,CORWIN INTERNATIONAL MAGNET SCHOOL,PUEBLO,Middle/Jr. High,664,111074,105533.40,3833.70,1706.90,0.95,0.02
51,PUEBLO,PUEBLO CITY 60,2690,2217,DOLORES HUERTA PREPARATORY HIGH SCHOOL,PUEBLO,Senior,358,58885,55971.50,2909.00,4.00,0.95,0.00
51,PUEBLO,PUEBLO CITY 60,2690,2394,EAST HIGH SCHOOL,PUEBLO,Senior,920,150255,126606.20,7572.40,16076.40,0.84,0.11
51,PUEBLO,PUEBLO CITY 60,2690,2438,EVA R BACA ELEMENTARY SCHOOL,PUEBLO,Elementary,250,41360,38390.20,1706.80,1263.00,0.93,0.03
51,PUEBLO,PUEBLO CITY 60,2690,2620,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,PUEBLO,Elementary,406,66092,63179.10,2332.50,580.40,0.96,0.01
51,PUEBLO,PUEBLO CITY 60,2690,3206,FREED MIDDLE SCHOOL,PUEBLO,Middle/Jr. High,311,52576,46211.00,4355.50,2009.50,0.88,0.04
51,PUEBLO,PUEBLO CITY 60,2690,3724,HAAFF ELEMENTARY SCHOOL,PUEBLO,Elementary,322,52459,49556.30,1586.90,1315.80,0.94,0.03
51,PUEBLO,PUEBLO CITY 60,2690,3924,HERITAGE ELEMENTARY SCHOOL,PUEBLO,Elementary,370,59263,55832.20,2188.20,1242.60,0.94,0.02
51,PUEBLO,PUEBLO CITY 60,2690,3976,HIGHLAND PARK ELEMENTARY SCHOOL,PUEBLO,Elementary,495,81782,77037.20,3939.70,805.10,0.94,0.01
51,PUEBLO,PUEBLO CITY 60,2690,4302,IRVING ELEMENTARY SCHOOL,PUEBLO,Elementary,321,52946,48186.30,3013.40,1746.30,0.91,0.03
51,PUEBLO,PUEBLO CITY 60,2690,4376,JAMES H RISLEY MIDDLE SCHOOL,PUEBLO,Middle/Jr. High,322,59429,53138.80,2396.70,3893.50,0.89,0.07
51,PUEBLO,PUEBLO CITY 60,2690,5048,LEMUEL PITTS MIDDLE SCHOOL,PUEBLO,Middle/Jr. High,456,77772,69320.50,5180.60,3270.90,0.89,0.04
51,PUEBLO,PUEBLO CITY 60,2690,5916,MINNEQUA ELEMENTARY SCHOOL,PUEBLO,Elementary,364,59975,55654.20,2711.50,1609.30,0.93,0.03
51,PUEBLO,PUEBLO CITY 60,2690,6132,MORTON ELEMENTARY SCHOOL,PUEBLO,Elementary,513,68393,64299.00,2901.30,1192.70,0.94,0.02
51,PUEBLO,PUEBLO CITY 60,2690,6504,OLGA A HELLBECK ELEMENTARY SCHOOL,PUEBLO,Elementary,357,56848,52658.10,2945.90,1244.00,0.93,0.02
51,PUEBLO,PUEBLO CITY 60,2690,6770,PARK VIEW ELEMENTARY SCHOOL,PUEBLO,Elementary,455,75874,70120.60,3543.20,2210.20,0.92,0.03
51,PUEBLO,PUEBLO CITY 60,2690,7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,PUEBLO,Elementary,425,73177,70161.00,2144.00,872.00,0.96,0.01
51,PUEBLO,PUEBLO CITY 60,2690,7481,RONCALLI MIDDLE SCHOOL,PUEBLO,Middle/Jr. High,648,110001,97876.90,7800.10,4324.00,0.89,0.04
51,PUEBLO,PUEBLO CITY 60,2690,7748,KEATING CONTINUING EDUCATION,PUEBLO,Senior,359,57343,43685.30,1638.00,12019.70,0.76,0.21
51,PUEBLO,PUEBLO CITY 60,2690,8030,SOMERLID ELEMENTARY SCHOOL,PUEBLO,Elementary,422,66705,62757.30,2685.60,1262.10,0.94,0.02
51,PUEBLO,PUEBLO CITY 60,2690,8082,SOUTH HIGH SCHOOL,PUEBLO,Senior,1353,228069,205572.10,11025.20,11471.70,0.90,0.05
51,PUEBLO,PUEBLO CITY 60,2690,8116,SOUTH PARK ELEMENTARY SCHOOL,PUEBLO,Elementary,339,56514,53271.60,2270.00,972.40,0.94,0.02
51,PUEBLO,PUEBLO CITY 60,2690,8143,SPANN ELEMENTARY SCHOOL,PUEBLO,Elementary,255,41819,38302.90,2018.60,1497.50,0.92,0.04
51,PUEBLO,PUEBLO CITY 60,2690,8402,SUNSET PARK ELEMENTARY SCHOOL,PUEBLO,Elementary,496,82474,78013.00,3716.00,745.00,0.95,0.01
51,PUEBLO,PUEBLO CITY 60,2690,9188,W H HEATON MIDDLE SCHOOL,PUEBLO,Middle/Jr. High,708,118200,108437.00,7283.60,2479.40,0.92,0.02
51,PUEBLO,PUEBLO CITY 60,2690,9785,YOUTH & FAMILY ACADEMY CHARTER,PUEBLO,Senior,163,26381,19324.50,4235.10,2821.40,0.73,0.11
51,PUEBLO,PUEBLO COUNTY 70,2700,25,SKY VIEW MIDDLE SCHOOL,PUEBLO WEST,Middle/Jr. High,610,87855,82472.50,4534.50,848.00,0.94,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,26,DESERT SAGE ELEMENTARY SCHOOL,PUEBLO WEST,Elementary,433,62635,59161.00,2662.00,812.00,0.94,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,472,AVONDALE ELEMENTARY SCHOOL,AVONDALE,Elementary,218,31021,29419.50,1331.50,270.00,0.95,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,852,BEULAH ELEMENTARY SCHOOL,BEULAH,Elementary,83,12007,11530.50,347.50,129.00,0.96,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,856,BEULAH MIDDLE SCHOOL,BEULAH,Middle/Jr. High,52,8130,7398.00,597.40,134.60,0.91,0.02
51,PUEBLO,PUEBLO COUNTY 70,2700,1377,CEDAR RIDGE ELEMENTARY SCHOOL,PUEBLO WEST,Elementary,427,61267,58702.00,2249.00,316.00,0.96,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,3279,FUTURES ACADEMY,PUEBLO,Senior,146,21088,18635.00,1303.00,1150.00,0.88,0.05
51,PUEBLO,PUEBLO COUNTY 70,2700,5990,70 ONLINE,PUEBLO,Senior,#N/A,0,0.00,0.00,0.00,#DIV/0!,#DIV/0!
51,PUEBLO,PUEBLO COUNTY 70,2700,6354,NORTH MESA ELEMENTARY SCHOOL,PUEBLO,Elementary,339,50022,47434.50,2125.50,462.00,0.95,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7086,PLEASANT VIEW MIDDLE SCHOOL,PUEBLO,Middle/Jr. High,327,46678,44191.00,2227.00,260.00,0.95,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7153,PRAIRIE WINDS ELEMENTARY SCHOOL,PUEBLO WEST,Elementary,528,75301,71624.50,3350.50,326.00,0.95,0.00
51,PUEBLO,PUEBLO COUNTY 70,2700,7208,PUEBLO COUNTY HIGH SCHOOL,PUEBLO,Senior,838,117706,111125.00,4845.00,1736.00,0.94,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7210,PUEBLO WEST ELEMENTARY SCHOOL,PUEBLO WEST,Elementary,376,54217,51278.00,2155.00,784.00,0.95,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7212,PUEBLO WEST MIDDLE SCHOOL,PUEBLO WEST,Middle/Jr. High,498,70401,66036.50,3633.50,731.00,0.94,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7214,PUEBLO WEST HIGH SCHOOL,PUEBLO WEST,Senior,1251,174105,164121.50,7861.50,2122.00,0.94,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7530,RYE ELEMENTARY SCHOOL,RYE,Elementary,320,46852,44314.00,1972.00,566.00,0.95,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7532,CRAVER MIDDLE SCHOOL,COLORADO CITY,Middle/Jr. High,161,23750,22326.50,1201.00,222.50,0.94,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7534,RYE HIGH SCHOOL,RYE,Senior,226,0,0.00,0.00,0.00,#DIV/0!,#DIV/0!
51,PUEBLO,PUEBLO COUNTY 70,2700,7879,SOUTHERN COLORADO EARLY COLLEGE,PUEBLO WEST,Senior,169,28199,27401.00,653.00,145.00,0.97,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,7886,SIERRA VISTA ELEMENTARY SCHOOL,PUEBLO WEST,Elementary,508,73304,69572.50,2862.50,869.00,0.95,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,8110,SOUTH MESA ELEMENTARY SCHOOL,PUEBLO,Elementary,338,49171,46469.00,1997.50,704.50,0.95,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,8420,SWALLOWS CHARTER ACADEMY,PUEBLO WEST,Elementary,263,42381,40155.00,1469.50,756.50,0.95,0.02
51,PUEBLO,PUEBLO COUNTY 70,2700,8810,THE CONNECT CHARTER SCHOOL,PUEBLO,Middle/Jr. High,254,45720,44598.50,1121.50,0.00,0.98,0.00
51,PUEBLO,PUEBLO COUNTY 70,2700,9130,VINELAND ELEMENTARY SCHOOL,PUEBLO,Elementary,230,33783,32113.00,1289.00,381.00,0.95,0.01
51,PUEBLO,PUEBLO COUNTY 70,2700,9134,VINELAND MIDDLE SCHOOL,PUEBLO,Middle/Jr. High,241,34273,32092.00,1418.00,763.00,0.94,0.02
52,RIO BLANCO,MEEKER RE1,2710,5750,MEEKER ELEMENTARY SCHOOL,MEEKER,Elementary,356,62683,58987.00,2433.00,1263.00,0.94,0.02
52,RIO BLANCO,MEEKER RE1,2710,5754,BARONE MIDDLE SCHOOL,MEEKER,Middle/Jr. High,133,27758,25965.00,1313.00,480.00,0.94,0.02
52,RIO BLANCO,MEEKER RE1,2710,5762,MEEKER HIGH SCHOOL,MEEKER,Senior,178,34994,33615.00,1300.00,79.00,0.96,0.00
52,RIO BLANCO,RANGELY RE-4,2720,7268,PARKVIEW ELEMENTARY SCHOOL,RANGELY,Elementary,260,38625,33619.80,5005.20,0.00,0.87,0.00
52,RIO BLANCO,RANGELY RE-4,2720,7276,RANGELY JUNIOR/SENIOR HIGH SCHOOL,RANGELY,Senior,220,32740,30710.50,1661.50,368.00,0.94,0.01
53,RIO GRANDE,DEL NORTE C-7,2730,2148,DEL NORTE MIDDLE SCHOOL,DEL NORTE,Middle/Jr. High,143,20016,19224.00,743.00,49.00,0.96,0.00
53,RIO GRANDE,DEL NORTE C-7,2730,2150,DEL NORTE HIGH SCHOOL,DEL NORTE,Senior,164,26260,24939.30,1186.70,133.50,0.95,0.01
53,RIO GRANDE,DEL NORTE C-7,2730,5840,MESA ELEMENTARY SCHOOL,DEL NORTE,Elementary,79,13406,12571.50,599.50,235.00,0.94,0.02
53,RIO GRANDE,DEL NORTE C-7,2730,8960,UNDERWOOD ELEMENTARY SCHOOL,DEL NORTE,Elementary,181,28575,27083.50,1006.70,484.80,0.95,0.02
53,RIO GRANDE,MONTE VISTA C-8,2740,5579,MARSH ELEMENTARY SCHOOL,MONTE VISTA,Elementary,218,297490,267687.00,29749.00,54.00,0.90,0.00
53,RIO GRANDE,MONTE VISTA C-8,2740,6030,BYRON SYRING DELTA CENTER,MONTE VISTA,Senior,53,81790,68815.00,12975.00,0.00,0.84,0.00
53,RIO GRANDE,MONTE VISTA C-8,2740,6036,BILL METZ ELEMENTARY SCHOOL,MONTE VISTA,Elementary,330,476630,430894.00,36675.00,9061.00,0.90,0.02
53,RIO GRANDE,MONTE VISTA C-8,2740,6044,MONTE VISTA MIDDLE SCHOOL,MONTE VISTA,Middle/Jr. High,216,313870,289198.00,18061.00,6611.00,0.92,0.02
53,RIO GRANDE,MONTE VISTA C-8,2740,6046,MONTE VISTA SENIOR HIGH SCHOOL,MONTE VISTA,Senior,262,375330,345545.00,14993.00,14792.00,0.92,0.04
53,RIO GRANDE,MONTE VISTA C-8,2740,6520,MONTE VISTA ON-LINE ACADEMY,MONTE VISTA,Senior,93,96200,91372.00,4828.00,0.00,0.95,0.00
53,RIO GRANDE,SARGENT RE-33J,2750,7660,SARGENT ELEMENTARY SCHOOL,MONTE VISTA,Elementary,278,44636,42106.70,1601.70,927.60,0.94,0.02
53,RIO GRANDE,SARGENT RE-33J,2750,7664,SARGENT SENIOR HIGH SCHOOL,MONTE VISTA,Senior,124,20049,17562.60,1912.60,573.80,0.88,0.03
53,RIO GRANDE,SARGENT RE-33J,2750,7668,SARGENT JUNIOR HIGH SCHOOL,MONTE VISTA,Middle/Jr. High,76,12259,11630.80,494.30,133.90,0.95,0.01
54,ROUTT,HAYDEN RE-1,2760,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,HAYDEN,Elementary,206,30576,22457.00,4788.00,3331.00,0.73,0.11
54,ROUTT,HAYDEN RE-1,2760,3860,HAYDEN MIDDLE SCHOOL,HAYDEN,Middle/Jr. High,82,13416,12257.00,1072.00,87.00,0.91,0.01
54,ROUTT,HAYDEN RE-1,2760,3862,HAYDEN HIGH SCHOOL,HAYDEN,Senior,132,21528,19230.00,1987.00,311.00,0.89,0.01
54,ROUTT,STEAMBOAT SPRINGS RE-2,2770,6363,NORTH ROUTT CHARTER SCHOOL,CLARK,Elementary,70,11293,10944.90,342.60,5.50,0.97,0.00
54,ROUTT,STEAMBOAT SPRINGS RE-2,2770,8208,SODA CREEK ELEMENTARY SCHOOL,STEAMBOAT SPRINGS,Elementary,501,86733,81845.90,4735.00,152.10,0.94,0.00
54,ROUTT,STEAMBOAT SPRINGS RE-2,2770,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,STEAMBOAT SPRINGS,Middle/Jr. High,503,86450,80627.20,5659.10,163.70,0.93,0.00
54,ROUTT,STEAMBOAT SPRINGS RE-2,2770,8212,STEAMBOAT SPRINGS HIGH SCHOOL,STEAMBOAT SPRINGS,Senior,626,110443,102558.10,5432.40,2452.50,0.93,0.02
54,ROUTT,STEAMBOAT SPRINGS RE-2,2770,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,STEAMBOAT SPRINGS,Elementary,505,86802,82384.50,4171.50,246.00,0.95,0.00
54,ROUTT,STEAMBOAT SPRINGS RE-2,2770,9757,YAMPA VALLEY SCHOOL,STEAMBOAT SPRINGS,Senior,28,4796,4326.30,162.80,306.90,0.90,0.06
54,ROUTT,SOUTH ROUTT RE 3,2780,8048,SOROCO MIDDLE SCHOOL,OAK CREEK,Middle/Jr. High,78,13000,12186.00,813.00,1.00,0.94,0.00
54,ROUTT,SOUTH ROUTT RE 3,2780,8050,SOROCO HIGH SCHOOL,OAK CREEK,Senior,104,17377,15972.00,1398.00,7.00,0.92,0.00
54,ROUTT,SOUTH ROUTT RE 3,2780,8119,SOUTH ROUTT EARLY LEARNING CENTER,YAMPA,Elementary,37,6643,6274.00,369.00,0.00,0.94,0.00
54,ROUTT,SOUTH ROUTT RE 3,2780,8120,SOUTH ROUTT ELEMENTARY SCHOOL,YAMPA,Elementary,190,32406,30234.50,2146.50,25.00,0.93,0.00
55,SAGUACHE,MOUNTAIN VALLEY RE 1,2790,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,SAGUACHE,Elementary,64,0,0.00,0.00,0.00,#DIV/0!,#DIV/0!
55,SAGUACHE,MOUNTAIN VALLEY RE 1,2790,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,SAGUACHE,Middle/Jr. High,22,3193,3008.10,74.10,110.80,0.94,0.03
55,SAGUACHE,MOUNTAIN VALLEY RE 1,2790,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,SAGUACHE,Senior,34,4335,3957.60,177.70,199.70,0.91,0.05
55,SAGUACHE,MOFFAT 2,2800,2018,CRESTONE CHARTER SCHOOL,CRESTONE,Senior,82,12615,11849.00,766.00,0.00,0.94,0.00
55,SAGUACHE,MOFFAT 2,2800,5954,MOFFAT ELEMENTARY SCHOOL,MOFFAT,Elementary,57,6489,6075.00,409.50,4.50,0.94,0.00
55,SAGUACHE,MOFFAT 2,2800,5956,MOFFAT MIDDLE SCHOOL,MOFFAT,Middle/Jr. High,28,3831,3659.50,170.50,1.00,0.96,0.00
55,SAGUACHE,MOFFAT 2,2800,5958,MOFFAT SENIOR HIGH SCHOOL,MOFFAT,Senior,39,5793,5299.00,455.00,39.00,0.91,0.01
55,SAGUACHE,CENTER 26 JT,2810,51,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,CENTER,Senior,12,2905,1522.90,63.90,1318.20,0.52,0.45
55,SAGUACHE,CENTER 26 JT,2810,1412,HASKIN ELEMENTARY SCHOOL,CENTER,Elementary,287,59817,56267.00,1401.50,2148.50,0.94,0.04
55,SAGUACHE,CENTER 26 JT,2810,1416,SKOGLUND MIDDLE SCHOOL,CENTER,Middle/Jr. High,134,23804,22715.40,826.90,261.70,0.95,0.01
55,SAGUACHE,CENTER 26 JT,2810,1420,CENTER HIGH SCHOOL,CENTER,Senior,147,28635,27111.40,1164.50,359.10,0.95,0.01
