"County_Code","County_Name","District_Name","District_Code","School_Code","School_Name","City","School_Level","Student_Fall_Enrollment","Total_Days_Possible","Total_Days_Attended","Total_Student_Days_Excused_Absence","Total_Student_Days_Unexcused_Absent","Attendance_Rate","Truancy_Rate"
23,"ARAPAHOE","CHERRY CREEK 5",24,135,"CHERRY HILLS VILLAGE ELEMENTARY SCHOOL","CHERRY HILLS VILLAGE","Elementary",644,66,1740,1368,13,33,2
23,"ARAPAHOE","CHERRY CREEK 5",24,150,"CIMARRON ELEMENTARY SCHOOL","AURORA","Elementary",587,32,1746,840,1010,35,1
23,"ARAPAHOE","CHERRY CREEK 5",24,214,"COTTONWOOD CREEK ELEMENTARY SCHOOL","ENGLEWOOD","Elementary",688,153,107,1053,580,35,1
23,"ARAPAHOE","CHERRY CREEK 5",24,227,"CREEKSIDE ELEMENTARY SCHOOL","CENTENNIAL","Elementary",761,209,148,1402,607,34,1
23,"ARAPAHOE","CHERRY CREEK 5",24,253,"DAKOTA VALLEY ELEMENTARY SCHOOL","AURORA","Elementary",813,302,251,1312,868,35,1
23,"ARAPAHOE","CHERRY CREEK 5",24,307,"DRY CREEK ELEMENTARY SCHOOL","ENGLEWOOD","Elementary",458,1330,1282,876,720,34,1
23,"ARAPAHOE","CHERRY CREEK 5",24,323,"EAGLECREST HIGH SCHOOL","CENTENNIAL","Senior",261,809,751,407,1006,33,2
23,"ARAPAHOE","CHERRY CREEK 5",24,341,"EASTRIDGE COMMUNITY ELEMENTARY SCHOOL","AURORA","Elementary",807,234,179,1279,617,33,3
23,"ARAPAHOE","CHERRY CREEK 5",24,424,"FALCON CREEK MIDDLE SCHOOL","AURORA","Middle/Jr. High",27,454,398,1568,1282,34,1
23,"ARAPAHOE","CHERRY CREEK 5",24,462,"FOX RIDGE MIDDLE SCHOOL","AURORA","Middle/Jr. High",790,308,254,1433,1141,34,1
23,"ARAPAHOE","CHERRY CREEK 5",24,562,"GRANDVIEW HIGH SCHOOL","AURORA","Senior",285,869,797,442,118,31,4
23,"ARAPAHOE","CHERRY CREEK 5",24,579,"GREENWOOD ELEMENTARY SCHOOL","GREENWOOD VILLAGE","Elementary",430,1281,1233,758,840,34,2
23,"ARAPAHOE","CHERRY CREEK 5",24,619,"HERITAGE ELEMENTARY SCHOOL","CENTENNIAL","Elementary",391,973,913,626,572,33,1
23,"ARAPAHOE","CHERRY CREEK 5",24,633,"HIGHLINE COMMUNITY ELEMENTARY SCHOOL","AURORA","Elementary",632,19,1715,800,481,34,3
23,"ARAPAHOE","CHERRY CREEK 5",24,643,"HOLLY HILLS ELEMENTARY SCHOOL","DENVER","Elementary",648,1747,1684,1157,1430,34,2
23,"ARAPAHOE","CHERRY CREEK 5",24,648,"HOMESTEAD ELEMENTARY SCHOOL","CENTENNIAL","Elementary",559,1614,1572,1035,1406,35,1
23,"ARAPAHOE","CHERRY CREEK 5",24,655,"HORIZON MIDDLE SCHOOL","AURORA","Middle/Jr. High",844,399,345,1509,670,33,3
23,"ARAPAHOE","CHERRY CREEK 5",24,686,"INDEPENDENCE ELEMENTARY SCHOOL","AURORA","Elementary",521,1533,1479,764,169,34,2
23,"ARAPAHOE","CHERRY CREEK 5",24,690,"INDIAN RIDGE ELEMENTARY SCHOOL","AURORA","Elementary",640,1743,1696,1056,541,35,1
23,"ARAPAHOE","CHERRY CREEK 5",24,811,"LAREDO MIDDLE SCHOOL","AURORA","Middle/Jr. High",53,571,524,1641,678,34,2
23,"ARAPAHOE","CHERRY CREEK 5",24,970,"MEADOW POINT ELEMENTARY SCHOOL","AURORA","Elementary",520,1372,1319,968,941,34,2
23,"ARAPAHOE","CHERRY CREEK 5",24,1007,"MISSION VIEJO ELEMENTARY SCHOOL","AURORA","Elementary",720,107,53,897,356,34,3
23,"ARAPAHOE","CHERRY CREEK 5",24,1164,"OVERLAND HIGH SCHOOL","AURORA","Senior",235,758,652,423,769,25,9
23,"ARAPAHOE","CHERRY CREEK 5",24,1204,"PEAKVIEW ELEMENTARY SCHOOL","CENTENNIAL","Elementary",679,1748,1695,1122,695,35,1
23,"ARAPAHOE","CHERRY CREEK 5",24,1227,"PINE RIDGE ELEMENTARY SCHOOL","AURORA","Elementary",589,121,70,1199,681,35,1
23,"ARAPAHOE","CHERRY CREEK 5",24,1255,"POLTON COMMUNITY ELEMENTARY SCHOOL","AURORA","Elementary",520,1376,1326,707,1366,34,2
23,"ARAPAHOE","CHERRY CREEK 5",24,1261,"PONDEROSA ELEMENTARY SCHOOL","AURORA","Elementary",759,207,145,1361,12,34,2
23,"ARAPAHOE","CHERRY CREEK 5",24,1276,"PRAIRIE MIDDLE SCHOOL","AURORA","Middle/Jr. High",136,614,557,1628,1333,33,4
23,"ARAPAHOE","CHERRY CREEK 5",24,1307,"RED HAWK RIDGE ELEMENTARY SCHOOL","CENTENNIAL","Elementary",770,164,112,1200,1353,34,2
23,"ARAPAHOE","CHERRY CREEK 5",24,1345,"ROLLING HILLS ELEMENTARY SCHOOL","AURORA","Elementary",710,196,161,1090,1087,36,1
23,"ARAPAHOE","CHERRY CREEK 5",24,1367,"SAGEBRUSH ELEMENTARY SCHOOL","AURORA","Elementary",603,1703,1634,1238,1251,33,2
23,"ARAPAHOE","CHERRY CREEK 5",24,1458,"SMOKY HILL HIGH SCHOOL","AURORA","Senior",254,811,717,511,437,28,6
23,"ARAPAHOE","CHERRY CREEK 5",24,1543,"SUMMIT ELEMENTARY SCHOOL","AURORA","Elementary",560,1478,1409,1126,1193,33,2
23,"ARAPAHOE","CHERRY CREEK 5",24,1550,"SUNRISE ELEMENTARY SCHOOL","AURORA","Elementary",728,108,35,1391,978,33,1
23,"ARAPAHOE","CHERRY CREEK 5",24,1599,"THUNDER RIDGE MIDDLE SCHOOL","AURORA","Middle/Jr. High",55,496,445,1655,1447,34,1
23,"ARAPAHOE","CHERRY CREEK 5",24,1600,"TIMBERLINE ELEMENTARY SCHOOL","CENTENNIAL","Elementary",714,285,241,1094,958,36,1
23,"ARAPAHOE","CHERRY CREEK 5",24,1608,"TRAILS WEST ELEMENTARY SCHOOL","CENTENNIAL","Elementary",655,1666,1616,1222,622,34,1
23,"ARAPAHOE","CHERRY CREEK 5",24,1650,"VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL","AURORA","Elementary",802,276,217,944,883,34,4
23,"ARAPAHOE","CHERRY CREEK 5",24,1662,"WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL","CENTENNIAL","Elementary",462,1191,1147,496,934,35,2
23,"ARAPAHOE","CHERRY CREEK 5",24,1749,"WILLOW CREEK ELEMENTARY SCHOOL","CENTENNIAL","Elementary",586,1684,1627,1252,510,34,1
23,"ARAPAHOE","LITTLETON 6",31,449,"ARAPAHOE HIGH SCHOOL","CENTENNIAL","Senior",234,728,693,90,615,35,2
23,"ARAPAHOE","LITTLETON 6",31,1356,"FRANKLIN ELEMENTARY SCHOOL","CENTENNIAL","Elementary",570,1612,1574,695,1307,35,2
23,"ARAPAHOE","LITTLETON 6",31,83,"CENTENNIAL ACADEMY OF FINE ARTS EDUCATION","LITTLETON","Elementary",572,1595,1510,1196,444,32,3
23,"ARAPAHOE","LITTLETON 6",31,330,"EAST ELEMENTARY SCHOOL","LITTLETON","Elementary",242,927,880,433,636,34,2
23,"ARAPAHOE","LITTLETON 6",31,410,"EUCLID MIDDLE SCHOOL","LITTLETON","Middle/Jr. High",749,197,137,1405,533,34,1
23,"ARAPAHOE","LITTLETON 6",31,431,"FIELD ELEMENTARY SCHOOL","LITTLETON","Elementary",498,1427,1354,1026,119,33,3
23,"ARAPAHOE","LITTLETON 6",31,538,"GODDARD MIDDLE SCHOOL","LITTLETON","Middle/Jr. High",780,261,202,1429,150,33,2
23,"ARAPAHOE","LITTLETON 6",31,621,"HERITAGE HIGH SCHOOL","LITTLETON","Senior",170,623,572,1663,932,34,3
23,"ARAPAHOE","LITTLETON 6",31,624,"HIGHLAND ELEMENTARY SCHOOL","CENTENNIAL","Elementary",445,1150,1090,731,129,34,1
23,"ARAPAHOE","LITTLETON 6",31,697,"NEWTON MIDDLE SCHOOL","CENTENNIAL","Middle/Jr. High",698,157,97,1330,285,34,1
23,"ARAPAHOE","LITTLETON 6",31,725,"JOHN WESLEY POWELL MIDDLE SCHOOL","LITTLETON","Middle/Jr. High",810,311,258,1421,1020,34,1
23,"ARAPAHOE","LITTLETON 6",31,872,"LITTLETON HIGH SCHOOL","LITTLETON","Senior",118,541,486,1658,1012,33,3
23,"ARAPAHOE","LITTLETON 6",31,873,"LITTLETON ACADEMY","LITTLETON","Elementary",501,1441,1402,451,780,36,1
23,"ARAPAHOE","LITTLETON 6",31,874,"LITTLETON PREP CHARTER SCHOOL","LITTLETON","Elementary",558,1551,1489,1037,158,33,2
23,"ARAPAHOE","LITTLETON 6",31,876,"LOIS LENSKI ELEMENTARY SCHOOL","CENTENNIAL","Elementary",653,34,1743,1054,1,35,1
23,"ARAPAHOE","LITTLETON 6",31,932,"HOPKINS ELEMENTARY SCHOOL","CENTENNIAL","Elementary",404,971,916,284,1205,34,2
23,"ARAPAHOE","LITTLETON 6",31,933,"TWAIN ELEMENTARY SCHOOL","CENTENNIAL","Elementary",372,1109,1065,390,852,35,2
23,"ARAPAHOE","LITTLETON 6",31,1088,"VILLAGE AT NORTH","LITTLETON","Elementary",353,1032,977,680,1,34,1
23,"ARAPAHOE","LITTLETON 6",31,1202,"PEABODY ELEMENTARY SCHOOL","CENTENNIAL","Elementary",450,1269,1229,363,974,35,2
23,"ARAPAHOE","LITTLETON 6",31,1355,"RUNYON ELEMENTARY SCHOOL","LITTLETON","Elementary",477,1374,1334,826,148,35,1
23,"ARAPAHOE","LITTLETON 6",31,1377,"SANDBURG ELEMENTARY SCHOOL","CENTENNIAL","Elementary",554,1409,1370,533,1324,35,2
23,"ARAPAHOE","LITTLETON 6",31,1469,"MOODY ELEMENTARY SCHOOL","LITTLETON","Elementary",461,1179,1118,949,472,33,1
23,"ARAPAHOE","LITTLETON 6",31,1741,"WILDER ELEMENTARY SCHOOL","LITTLETON","Elementary",658,44,1751,1178,1167,35,1
23,"ARAPAHOE","DEER TRAIL 26J",53,267,"DEER TRAIL ELEMENTARY SCHOOL","DEER TRAIL","Elementary",773,237,166,1645,1,32,1
23,"ARAPAHOE","DEER TRAIL 26J",53,269,"DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL","DEER TRAIL","Senior",820,292,224,1667,1,32,1
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,265,"AXL ACADEMY","AURORA","Elementary",382,1166,1117,431,1213,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,268,"ALTURA ELEMENTARY SCHOOL","AURORA","Elementary",528,1503,1449,701,190,34,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,283,"APS ONLINE SCHOOL","AURORA","Senior",853,1,1,1,1,,
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,477,"ARKANSAS ELEMENTARY SCHOOL","AURORA","Elementary",641,9,1697,1293,1083,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,752,"AURORA ACADEMY CHARTER SCHOOL","AURORA","Elementary",539,1604,1553,1113,652,34,1
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,753,"AURORA HILLS MIDDLE SCHOOL","AURORA","Middle/Jr. High",836,366,291,1607,1031,30,4
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,755,"AURORA FRONTIER K-8","AURORA","Elementary",660,92,42,1049,953,35,1
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1653,"BOSTON K-8 SCHOOL","AURORA","Elementary",481,1424,1369,722,65,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,106,"AURORA CENTRAL HIGH SCHOOL","AURORA","Senior",248,730,617,28,1024,22,15
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,108,"CENTURY ELEMENTARY SCHOOL","AURORA","Elementary",438,1250,1168,966,1325,32,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,166,"CLYDE MILLER K-8","AURORA","Elementary",438,1264,1207,507,188,34,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,180,"COLUMBIA MIDDLE SCHOOL","AURORA","Middle/Jr. High",776,279,210,1498,354,32,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,222,"CRAWFORD ELEMENTARY SCHOOL","AURORA","Elementary",698,165,110,936,576,34,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,254,"DALTON ELEMENTARY SCHOOL","AURORA","Elementary",594,1696,1651,1075,971,35,1
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,257,"DARTMOUTH ELEMENTARY SCHOOL","AURORA","Elementary",482,1371,1313,1102,922,33,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,331,"EAST MIDDLE SCHOOL","AURORA","Middle/Jr. High",834,375,304,1562,826,32,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,379,"ELKHART ELEMENTARY SCHOOL","AURORA","Elementary",730,221,165,1334,114,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,437,"AURORA PUBLIC SCHOOLS CHILD DEVELOPMENT CENTER","AURORA","Elementary",314,753,658,1246,1134,26,1
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,452,"FLETCHER INTERMEDIATE SCIENCE  and  TECHNOLOGY SCHOOL","AURORA","Middle/Jr. High",293,853,802,123,1211,34,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,453,"FLETCHER PRIMARY SCHOOL","AURORA","Elementary",415,1195,1114,685,332,32,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,511,"FULTON ELEMENTARY SCHOOL","AURORA","Elementary",581,1602,1534,1221,1238,33,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,523,"GATEWAY HIGH SCHOOL","AURORA","Senior",164,607,520,54,618,25,10
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,537,"GLOBAL VILLAGE ACADEMY","AURORA","Elementary",666,110,33,1151,709,33,4
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,638,"HINKLEY HIGH SCHOOL","AURORA","Senior",220,701,606,161,788,25,11
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,684,"IOWA ELEMENTARY SCHOOL","AURORA","Elementary",565,1575,1506,1271,1052,33,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,709,"JAMAICA CHILD DEVELOPMENT CENTER","AURORA","Elementary",239,883,820,976,1224,31,1
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,722,"JEWELL ELEMENTARY SCHOOL","AURORA","Elementary",595,1692,1628,1255,1109,33,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,754,"KENTON ELEMENTARY SCHOOL","AURORA","Elementary",591,1670,1622,839,53,35,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,809,"LANSING ELEMENTARY SCHOOL","AURORA","Elementary",439,1313,1264,606,1372,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,810,"LAREDO ELEMENTARY SCHOOL","AURORA","Elementary",559,1651,1589,1159,120,33,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,889,"LOTUS SCHOOL FOR EXCELLENCE","AURORA","Senior",640,47,1725,985,675,33,4
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,900,"LYN KNOLL ELEMENTARY SCHOOL","AURORA","Elementary",316,925,876,415,691,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1040,"MONTVIEW MATH  and  HEALTH SCIENCES ELEMENTARY SCHOOL","AURORA","Elementary",485,1426,1379,547,1455,35,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1063,"MRACHEK MIDDLE SCHOOL","AURORA","Middle/Jr. High",850,391,329,1624,930,31,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1070,"MURPHY CREEK K-8 SCHOOL","AURORA","Elementary",634,25,1724,1148,1263,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1076,"NEW AMERICA SCHOOL","DENVER","Senior",539,1411,1124,1639,324,17,20
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1093,"NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS","AURORA","Middle/Jr. High",704,185,121,1351,491,33,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1151,"OPTIONS SCHOOL","AURORA","Senior",188,787,761,1298,912,38,1
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1183,"PARIS ELEMENTARY SCHOOL","AURORA","Elementary",455,1357,1314,545,11,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1188,"PARK LANE ELEMENTARY SCHOOL","AURORA","Elementary",400,1181,1123,557,64,33,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1213,"PEORIA ELEMENTARY SCHOOL","AURORA","Elementary",563,1586,1525,1131,1206,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1296,"AURORA QUEST K-8","AURORA","Elementary",645,51,17,940,869,36,1
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1304,"RANGEVIEW HIGH SCHOOL","AURORA","Senior",251,756,679,236,408,30,6
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1366,"SABLE ELEMENTARY SCHOOL","AURORA","Elementary",507,1487,1423,872,230,33,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1426,"SIDE CREEK ELEMENTARY SCHOOL","AURORA","Elementary",693,59,4,1125,1236,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1445,"SIXTH AVENUE ELEMENTARY SCHOOL","AURORA","Elementary",702,139,81,1190,275,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1470,"SOUTH MIDDLE SCHOOL","AURORA","Middle/Jr. High",683,142,49,1394,846,31,4
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1531,"WILLIAM SMITH HIGH SCHOOL","AURORA","Senior",295,890,826,269,403,31,5
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1605,"TOLLGATE ELEMENTARY SCHOOL","AURORA","Elementary",729,206,147,1357,1327,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1639,"VANGUARD CLASSICAL SCHOOL","DENVER","Elementary",545,1620,1564,789,320,34,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1642,"VASSAR ELEMENTARY SCHOOL","AURORA","Elementary",589,1712,1654,1217,1181,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1643,"VAUGHN ELEMENTARY SCHOOL","AURORA","Elementary",594,1668,1619,955,20,34,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1646,"VISTA PEAK P-8 EXPLORATORY","AURORA","Elementary",819,343,284,1517,473,33,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1654,"VIRGINIA COURT ELEMENTARY SCHOOL","AURORA","Elementary",541,1529,1473,706,266,34,3
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1698,"AURORA WEST COLLEGE PREPARATORY ACADEMY","AURORA","Middle/Jr. High",793,312,242,1419,1043,31,5
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1730,"WHEELING ELEMENTARY SCHOOL","AURORA","Elementary",647,64,1742,1268,182,33,2
23,"ARAPAHOE","ADAMS-ARAPAHOE 28J",58,1776,"YALE ELEMENTARY SCHOOL","AURORA","Elementary",572,1650,1600,1162,664,34,1
23,"ARAPAHOE","BYERS 32J",64,35,"BYERS ELEMENTARY SCHOOL","BYERS","Elementary",291,872,813,427,622,34,2
23,"ARAPAHOE","BYERS 32J",64,36,"BYERS JUNIOR-SENIOR HIGH SCHOOL","BYERS","Senior",221,726,673,332,529,33,2
34,"ARCHULETA","ARCHULETA COUNTY 50 JT",76,1117,"ARCHULETA COUNTY HIGH SCHOOL","PAGOSA SPRINGS","Senior",249,463,319,1,946,17,22
34,"ARCHULETA","ARCHULETA COUNTY 50 JT",76,1168,"PAGOSA SPRINGS ELEMENTARY SCHOOL","PAGOSA SPRINGS","Elementary",580,834,780,354,865,33,2
34,"ARCHULETA","ARCHULETA COUNTY 50 JT",76,1169,"PAGOSA SPRINGS MIDDLE SCHOOL","PAGOSA SPRINGS","Middle/Jr. High",490,1048,983,612,1295,33,2
34,"ARCHULETA","ARCHULETA COUNTY 50 JT",76,1170,"PAGOSA SPRINGS HIGH SCHOOL","PAGOSA SPRINGS","Senior",509,1060,984,781,1387,32,3
45,"BACA","WALSH RE-1",77,1664,"WALSH ELEMENTARY SCHOOL","WALSH","Elementary",843,321,131,892,1,16,1
45,"BACA","WALSH RE-1",77,1665,"WALSH HIGH SCHOOL","WALSH","Senior",794,256,134,249,1,26,1
45,"BACA","PRITCHETT RE-3",79,1283,"PRITCHETT ELEMENTARY SCHOOL","PRITCHETT","Elementary",336,740,701,213,3,35,1
45,"BACA","PRITCHETT RE-3",79,1284,"PRITCHETT MIDDLE SCHOOL","PRITCHETT","Middle/Jr. High",141,572,518,165,476,33,1
45,"BACA","PRITCHETT RE-3",79,1285,"PRITCHETT HIGH SCHOOL","PRITCHETT","Senior",189,698,629,603,1026,30,2
45,"BACA","SPRINGFIELD RE-4",81,1495,"SPRINGFIELD ELEMENTARY SCHOOL","SPRINGFIELD","Elementary",117,404,350,1550,954,34,1
45,"BACA","SPRINGFIELD RE-4",81,1496,"SPRINGFIELD JUNIOR HIGH SCHOOL","SPRINGFIELD","Middle/Jr. High",588,1514,1462,1063,892,34,1
45,"BACA","SPRINGFIELD RE-4",81,1497,"SPRINGFIELD HIGH SCHOOL","SPRINGFIELD","Senior",817,298,230,1631,1013,32,1
45,"BACA","VILAS RE-5",92,1647,"V.I.L.A.S. ONLINE SCHOOL","VILAS","Senior",316,1,1,1,1,,
45,"BACA","VILAS RE-5",92,1648,"VILAS ELEMENTARY SCHOOL","VILAS","Elementary",325,1,1,1,1,,
45,"BACA","VILAS RE-5",92,1649,"VILAS UNDIVIDED HIGH SCHOOL","VILAS","Senior",380,401,366,1,741,37,3
45,"BACA","CAMPO RE-6",103,50,"CAMPO ELEMENTARY SCHOOL","CAMPO","Elementary",325,666,613,143,1,34,1
45,"BACA","CAMPO RE-6",103,52,"CAMPO UNDIVIDED HIGH SCHOOL","CAMPO","Senior",306,777,726,359,1,34,1
56,"BENT","LAS ANIMAS RE-1",121,181,"LAS ANIMAS ELEMENTARY SCHOOL","LAS ANIMAS","Elementary",281,781,731,1559,116,34,4
56,"BENT","LAS ANIMAS RE-1",121,736,"JUMP START LEARNING CENTER","LAS ANIMAS","Elementary",463,1476,1430,952,1,35,1
56,"BENT","LAS ANIMAS RE-1",121,814,"LAS ANIMAS MIDDLE SCHOOL","LAS ANIMAS","Middle/Jr. High",34,349,289,1612,300,32,2
56,"BENT","LAS ANIMAS RE-1",121,815,"LAS ANIMAS HIGH SCHOOL","LAS ANIMAS","Senior",98,479,421,45,667,32,2
56,"BENT","MC CLAVE RE-2",134,956,"MC CLAVE ELEMENTARY SCHOOL","MC CLAVE","Elementary",167,497,456,1306,1,37,1
56,"BENT","MC CLAVE RE-2",134,957,"MC CLAVE UNDIVIDED HIGH SCHOOL","MC CLAVE","Senior",81,452,397,1596,1,34,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,1026,"LEGACY ELEMENTARY SCHOOL","FREDERICK","Elementary",593,1679,1638,831,1079,35,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,1046,"ALPINE ELEMENTARY SCHOOL","LONGMONT","Elementary",571,1641,1598,889,721,35,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,305,"ALTONA MIDDLE SCHOOL","LONGMONT","Middle/Jr. High",675,122,64,1290,739,34,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,1577,"BLACK ROCK ELEMENTARY","ERIE","Elementary",764,262,213,1333,192,35,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,1580,"BLUE MOUNTAIN ELEMENTARY","LONGMONT","Elementary",523,1524,1496,425,1104,36,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,30,"BURLINGTON ELEMENTARY SCHOOL","LONGMONT","Elementary",507,1508,1469,773,1377,35,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,49,"CENTENNIAL ELEMENTARY","FIRESTONE","Elementary",585,1671,1624,928,1056,35,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,59,"CARBON VALLEY ACADEMY","FREDERICK","Senior",491,1335,1304,429,1130,35,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,101,"CENTRAL ELEMENTARY SCHOOL","LONGMONT","Elementary",480,1413,1381,564,343,36,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,185,"COLUMBINE ELEMENTARY SCHOOL","LONGMONT","Elementary",392,1163,1115,353,1334,35,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,319,"EAGLE CREST ELEMENTARY SCHOOL","LONGMONT","Elementary",567,1635,1599,700,813,36,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,400,"ERIE ELEMENTARY SCHOOL","ERIE","Elementary",676,127,75,1095,876,35,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,401,"ERIE MIDDLE SCHOOL","ERIE","Middle/Jr. High",562,1621,1577,972,8,35,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,402,"ERIE HIGH SCHOOL","ERIE","Senior",763,259,204,1144,596,34,3
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,429,"FALL RIVER ELEMENTARY SCHOOL","LONGMONT","Elementary",529,1541,1514,510,935,36,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,446,"FLAGSTAFF CHARTER ACADEMY","LONGMONT","Elementary",792,294,244,854,637,35,3
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,492,"FREDERICK ELEMENTARY SCHOOL","FREDERICK","Elementary",590,1681,1637,708,24,35,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,493,"COAL RIDGE MIDDLE SCHOOL","FIRESTONE","Middle/Jr. High",797,306,248,1431,411,33,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,494,"FREDERICK SENIOR HIGH SCHOOL","FREDERICK","Senior",786,296,216,1476,1094,30,5
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,674,"HYGIENE ELEMENTARY SCHOOL","LONGMONT","Elementary",459,1333,1305,537,344,35,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,688,"INDIAN PEAKS ELEMENTARY SCHOOL","LONGMONT","Elementary",529,1530,1501,469,1102,36,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,700,"IMAGINE CHARTER","FIRESTONE","Elementary",650,78,23,1057,1350,35,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,879,"LOMA LINDA ELEMENTARY SCHOOL","LONGMONT","Elementary",481,1378,1342,346,88,35,2
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,884,"LONGMONT HIGH SCHOOL","LONGMONT","Senior",61,495,437,1457,1129,33,4
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,885,"LONGMONT ESTATES ELEMENTARY SCHOOL","LONGMONT","Elementary",544,1577,1546,756,731,35,1
61,"BOULDER","ST VRAIN VALLEY RE 1J",149,886,"SUNSET MIDDLE SCHOOL","LONGMONT","Middle/Jr. High",636,36,1735,1130,1003,35,1
